"","workerid","WCO","animacy","condition","determiner","item","response","slide_number","trial_type","subject_information.assess","subject_information.gender","subject_information.age","subject_information.language","time_in_minutes","unique_worker"
"2085",395,"Y","A","YDA","D","pilot",0.1,8,"one_slider","Yes","Female","20","English",17.1426833333333,"E 395"
"2086",395,"N","I","NDI","D","playwright",0.48,9,"one_slider","Yes","Female","20","English",17.1426833333333,"E 395"
"2087",395,"N","A","NDA","D","CEO",0.55,10,"one_slider","Yes","Female","20","English",17.1426833333333,"E 395"
"2088",395,"f","l","filler","i","filler5",0,11,"one_slider","Yes","Female","20","English",17.1426833333333,"E 395"
"2089",395,"Y","A","YQA","Q","dentist",0.06,12,"one_slider","Yes","Female","20","English",17.1426833333333,"E 395"
"2090",395,"N","I","NDI","D","priest",0.92,13,"one_slider","Yes","Female","20","English",17.1426833333333,"E 395"
"2091",395,"Y","I","YQI","Q","pianist",0.06,14,"one_slider","Yes","Female","20","English",17.1426833333333,"E 395"
"2092",395,"N","I","NQI","Q","scientist",0.95,15,"one_slider","Yes","Female","20","English",17.1426833333333,"E 395"
"2093",395,"f","l","filler","i","filler2",0.88,16,"one_slider","Yes","Female","20","English",17.1426833333333,"E 395"
"2094",395,"f","l","filler","i","filler3",0.98,17,"one_slider","Yes","Female","20","English",17.1426833333333,"E 395"
"2095",395,"N","I","NDI","D","choreographer",1,18,"one_slider","Yes","Female","20","English",17.1426833333333,"E 395"
"2096",395,"N","A","NDA","D","travelagent",0.49,19,"one_slider","Yes","Female","20","English",17.1426833333333,"E 395"
"2097",395,"N","A","NQA","Q","artist",0.91,20,"one_slider","Yes","Female","20","English",17.1426833333333,"E 395"
"2098",395,"Y","A","YQA","Q","bartender",0.78,21,"one_slider","Yes","Female","20","English",17.1426833333333,"E 395"
"2099",395,"Y","I","YQI","Q","chef",0.13,22,"one_slider","Yes","Female","20","English",17.1426833333333,"E 395"
"2100",395,"Y","A","YQA","Q","queen",0.58,23,"one_slider","Yes","Female","20","English",17.1426833333333,"E 395"
"2101",395,"f","l","filler","i","filler1",0.44,24,"one_slider","Yes","Female","20","English",17.1426833333333,"E 395"
"2102",395,"N","A","NQA","Q","troopleader",0.85,25,"one_slider","Yes","Female","20","English",17.1426833333333,"E 395"
"2103",395,"N","A","NQA","Q","groom",0.93,26,"one_slider","Yes","Female","20","English",17.1426833333333,"E 395"
"2104",395,"Y","A","YDA","D","fan",0.5,27,"one_slider","Yes","Female","20","English",17.1426833333333,"E 395"
"2105",395,"N","I","NQI","Q","stylist",0.96,28,"one_slider","Yes","Female","20","English",17.1426833333333,"E 395"
"2106",395,"Y","A","YDA","D","conductor",0.09,29,"one_slider","Yes","Female","20","English",17.1426833333333,"E 395"
"2107",395,"Y","I","YDI","D","supervisor",0.03,30,"one_slider","Yes","Female","20","English",17.1426833333333,"E 395"
"2108",395,"N","I","NQI","Q","doctor",0.94,31,"one_slider","Yes","Female","20","English",17.1426833333333,"E 395"
"2109",395,"f","l","filler","i","filler6",0.04,32,"one_slider","Yes","Female","20","English",17.1426833333333,"E 395"
"2110",395,"Y","I","YQI","Q","professor",0.09,33,"one_slider","Yes","Female","20","English",17.1426833333333,"E 395"
"2111",395,"f","l","filler","i","filler4",0.05,34,"one_slider","Yes","Female","20","English",17.1426833333333,"E 395"
"2112",395,"Y","I","YDI","D","coach",0.06,35,"one_slider","Yes","Female","20","English",17.1426833333333,"E 395"
"2113",338,"","","","","",0.48,NA,"one_slider_practice","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2114",338,"","","","","",0.65,NA,"one_slider_practice","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2115",338,"N","I","NQI","Q","patient",0.5,6,"one_slider","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2116",338,"N","I","NQI","Q","chef",0.41,7,"one_slider","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2117",338,"Y","A","YQA","Q","stylist",0.5,8,"one_slider","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2118",338,"N","I","NQI","Q","priest",0.42,9,"one_slider","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2119",338,"Y","A","YQA","Q","playwright",0.58,10,"one_slider","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2120",338,"N","A","NDA","D","groom",0.74,11,"one_slider","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2121",338,"Y","I","YQI","Q","artist",0.34,12,"one_slider","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2122",338,"f","l","filler","i","filler6",0.61,13,"one_slider","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2123",338,"Y","I","YDI","D","choreographer",0.16,14,"one_slider","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2124",338,"N","A","NQA","Q","dentist",0.33,15,"one_slider","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2125",338,"Y","I","YQI","Q","professor",0.43,16,"one_slider","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2126",338,"N","I","NDI","D","bartender",0.65,17,"one_slider","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2127",338,"N","A","NDA","D","travelagent",0.76,18,"one_slider","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2128",338,"f","l","filler","i","filler1",0.5,19,"one_slider","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2129",338,"f","l","filler","i","filler5",0.33,20,"one_slider","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2130",338,"f","l","filler","i","filler3",0.7,21,"one_slider","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2131",338,"Y","A","YDA","D","supervisor",0.75,22,"one_slider","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2132",338,"N","A","NDA","D","coach",0.69,23,"one_slider","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2133",338,"Y","A","YDA","D","queen",0.81,24,"one_slider","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2134",338,"N","I","NDI","D","troopleader",0.79,25,"one_slider","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2135",338,"N","A","NQA","Q","fan",0.81,26,"one_slider","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2136",338,"N","I","NDI","D","scientist",0.63,27,"one_slider","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2137",338,"Y","I","YQI","Q","pianist",0.45,28,"one_slider","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2138",338,"Y","I","YDI","D","CEO",0.71,29,"one_slider","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2139",338,"f","l","filler","i","filler2",0.35,30,"one_slider","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2140",338,"f","l","filler","i","filler4",0.28,31,"one_slider","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2141",338,"Y","A","YDA","D","conductor",0.36,32,"one_slider","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2142",338,"Y","A","YQA","Q","pilot",0.16,33,"one_slider","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2143",338,"Y","I","YDI","D","nutritionist",0.34,34,"one_slider","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2144",338,"N","A","NQA","Q","doctor",0.85,35,"one_slider","Yes","Female","20","arabic and english ",12.5192666666667,"E 338"
"2145",157,"","","","","",0.93,NA,"one_slider_practice","Confused","Female","19","English",10.3455833333333,"E 157"
"2146",157,"","","","","",0.8,NA,"one_slider_practice","Confused","Female","19","English",10.3455833333333,"E 157"
"2147",157,"Y","I","YQI","Q","artist",0.27,6,"one_slider","Confused","Female","19","English",10.3455833333333,"E 157"
"2148",157,"N","I","NDI","D","priest",0.21,7,"one_slider","Confused","Female","19","English",10.3455833333333,"E 157"
"2149",157,"f","l","filler","i","filler1",0.69,8,"one_slider","Confused","Female","19","English",10.3455833333333,"E 157"
"2150",157,"f","l","filler","i","filler4",0.76,9,"one_slider","Confused","Female","19","English",10.3455833333333,"E 157"
"2151",157,"f","l","filler","i","filler2",0.69,10,"one_slider","Confused","Female","19","English",10.3455833333333,"E 157"
"2152",157,"Y","A","YDA","D","bartender",0.82,11,"one_slider","Confused","Female","19","English",10.3455833333333,"E 157"
"2153",157,"N","I","NQI","Q","patient",0.22,12,"one_slider","Confused","Female","19","English",10.3455833333333,"E 157"
"2154",157,"Y","I","YQI","Q","choreographer",0.26,13,"one_slider","Confused","Female","19","English",10.3455833333333,"E 157"
"2155",157,"Y","I","YDI","D","fan",0.15,14,"one_slider","Confused","Female","19","English",10.3455833333333,"E 157"
"2156",157,"N","A","NQA","Q","dentist",0.76,15,"one_slider","Confused","Female","19","English",10.3455833333333,"E 157"
"2157",157,"f","l","filler","i","filler3",0.29,16,"one_slider","Confused","Female","19","English",10.3455833333333,"E 157"
"2158",157,"N","A","NDA","D","scientist",0.78,17,"one_slider","Confused","Female","19","English",10.3455833333333,"E 157"
"2159",157,"N","A","NQA","Q","supervisor",0.69,18,"one_slider","Confused","Female","19","English",10.3455833333333,"E 157"
"2160",157,"Y","I","YDI","D","pilot",0.66,19,"one_slider","Confused","Female","19","English",10.3455833333333,"E 157"
"2161",157,"N","I","NQI","Q","conductor",0.17,20,"one_slider","Confused","Female","19","English",10.3455833333333,"E 157"
"2162",157,"f","l","filler","i","filler6",0.8,21,"one_slider","Confused","Female","19","English",10.3455833333333,"E 157"
"2163",157,"N","A","NQA","Q","playwright",0.11,22,"one_slider","Confused","Female","19","English",10.3455833333333,"E 157"
"2164",157,"N","A","NDA","D","stylist",0.97,23,"one_slider","Confused","Female","19","English",10.3455833333333,"E 157"
"2165",157,"N","I","NDI","D","pianist",0.7,24,"one_slider","Confused","Female","19","English",10.3455833333333,"E 157"
"2166",157,"Y","A","YQA","Q","travelagent",0.16,25,"one_slider","Confused","Female","19","English",10.3455833333333,"E 157"
"2167",157,"Y","A","YQA","Q","doctor",0.25,26,"one_slider","Confused","Female","19","English",10.3455833333333,"E 157"
"2168",157,"f","l","filler","i","filler5",0.8,27,"one_slider","Confused","Female","19","English",10.3455833333333,"E 157"
"2169",157,"Y","I","YDI","D","chef",0.84,28,"one_slider","Confused","Female","19","English",10.3455833333333,"E 157"
"2170",157,"Y","A","YDA","D","professor",0.73,29,"one_slider","Confused","Female","19","English",10.3455833333333,"E 157"
"2171",157,"Y","I","YQI","Q","groom",0.15,30,"one_slider","Confused","Female","19","English",10.3455833333333,"E 157"
"2172",157,"N","I","NQI","Q","queen",0.2,31,"one_slider","Confused","Female","19","English",10.3455833333333,"E 157"
"2173",157,"N","I","NDI","D","coach",0.73,32,"one_slider","Confused","Female","19","English",10.3455833333333,"E 157"
"2174",157,"Y","A","YQA","Q","CEO",0.81,33,"one_slider","Confused","Female","19","English",10.3455833333333,"E 157"
"2175",157,"Y","A","YDA","D","nutritionist",0.84,34,"one_slider","Confused","Female","19","English",10.3455833333333,"E 157"
"2176",157,"N","A","NDA","D","troopleader",0.8,35,"one_slider","Confused","Female","19","English",10.3455833333333,"E 157"
"2177",555,"","","","","",0.62,NA,"one_slider_practice","Yes","Female","21","English",15.1284666666667,"E 555"
"2178",555,"","","","","",0.98,NA,"one_slider_practice","Yes","Female","21","English",15.1284666666667,"E 555"
"2179",555,"Y","A","YQA","Q","groom",0.33,6,"one_slider","Yes","Female","21","English",15.1284666666667,"E 555"
"2180",555,"N","I","NQI","Q","queen",0.7,7,"one_slider","Yes","Female","21","English",15.1284666666667,"E 555"
"2181",555,"Y","I","YDI","D","supervisor",0.69,8,"one_slider","Yes","Female","21","English",15.1284666666667,"E 555"
"2182",555,"Y","A","YDA","D","patient",0.61,9,"one_slider","Yes","Female","21","English",15.1284666666667,"E 555"
"2183",555,"Y","A","YDA","D","pianist",0.31,10,"one_slider","Yes","Female","21","English",15.1284666666667,"E 555"
"2184",555,"Y","I","YDI","D","conductor",0.36,11,"one_slider","Yes","Female","21","English",15.1284666666667,"E 555"
"2185",555,"f","l","filler","i","filler6",0.06,12,"one_slider","Yes","Female","21","English",15.1284666666667,"E 555"
"2186",555,"N","A","NDA","D","scientist",0.75,13,"one_slider","Yes","Female","21","English",15.1284666666667,"E 555"
"2187",555,"Y","I","YQI","Q","coach",0.86,14,"one_slider","Yes","Female","21","English",15.1284666666667,"E 555"
"2188",555,"f","l","filler","i","filler1",0.76,15,"one_slider","Yes","Female","21","English",15.1284666666667,"E 555"
"2189",555,"N","I","NQI","Q","doctor",0.68,16,"one_slider","Yes","Female","21","English",15.1284666666667,"E 555"
"2190",555,"N","I","NDI","D","priest",0.75,17,"one_slider","Yes","Female","21","English",15.1284666666667,"E 555"
"2191",555,"N","I","NQI","Q","playwright",0.78,18,"one_slider","Yes","Female","21","English",15.1284666666667,"E 555"
"2192",555,"Y","A","YDA","D","CEO",0.74,19,"one_slider","Yes","Female","21","English",15.1284666666667,"E 555"
"2193",555,"N","I","NDI","D","dentist",0.51,20,"one_slider","Yes","Female","21","English",15.1284666666667,"E 555"
"2194",555,"Y","I","YQI","Q","stylist",0.67,21,"one_slider","Yes","Female","21","English",15.1284666666667,"E 555"
"2195",555,"Y","A","YQA","Q","nutritionist",0.5,22,"one_slider","Yes","Female","21","English",15.1284666666667,"E 555"
"2196",555,"N","A","NDA","D","chef",0.63,23,"one_slider","Yes","Female","21","English",15.1284666666667,"E 555"
"2197",555,"f","l","filler","i","filler2",0.72,24,"one_slider","Yes","Female","21","English",15.1284666666667,"E 555"
"2198",555,"f","l","filler","i","filler4",0,25,"one_slider","Yes","Female","21","English",15.1284666666667,"E 555"
"2199",555,"N","A","NQA","Q","bartender",0.85,26,"one_slider","Yes","Female","21","English",15.1284666666667,"E 555"
"2200",555,"Y","I","YDI","D","travelagent",0.81,27,"one_slider","Yes","Female","21","English",15.1284666666667,"E 555"
"2201",555,"f","l","filler","i","filler5",0.09,28,"one_slider","Yes","Female","21","English",15.1284666666667,"E 555"
"2202",555,"Y","A","YQA","Q","pilot",0.75,29,"one_slider","Yes","Female","21","English",15.1284666666667,"E 555"
"2203",555,"f","l","filler","i","filler3",0.68,30,"one_slider","Yes","Female","21","English",15.1284666666667,"E 555"
"2204",555,"N","I","NDI","D","troopleader",0.7,31,"one_slider","Yes","Female","21","English",15.1284666666667,"E 555"
"2205",555,"Y","I","YQI","Q","professor",0.61,32,"one_slider","Yes","Female","21","English",15.1284666666667,"E 555"
"2206",555,"N","A","NQA","Q","artist",0.71,33,"one_slider","Yes","Female","21","English",15.1284666666667,"E 555"
"2207",555,"N","A","NDA","D","fan",0.64,34,"one_slider","Yes","Female","21","English",15.1284666666667,"E 555"
"2208",555,"N","A","NQA","Q","choreographer",0.57,35,"one_slider","Yes","Female","21","English",15.1284666666667,"E 555"
"2209",149,"","","","","",0.78,NA,"one_slider_practice","Confused","Female","21","Spanish, English",34.4845,"E 149"
"2210",149,"","","","","",0.92,NA,"one_slider_practice","Confused","Female","21","Spanish, English",34.4845,"E 149"
"2211",149,"N","A","NQA","Q","groom",0.93,6,"one_slider","Confused","Female","21","Spanish, English",34.4845,"E 149"
"2212",149,"f","l","filler","i","filler6",0.05,7,"one_slider","Confused","Female","21","Spanish, English",34.4845,"E 149"
"2213",149,"N","A","NDA","D","chef",0.89,8,"one_slider","Confused","Female","21","Spanish, English",34.4845,"E 149"
"2214",149,"N","A","NDA","D","scientist",0.93,9,"one_slider","Confused","Female","21","Spanish, English",34.4845,"E 149"
"2215",149,"N","I","NDI","D","supervisor",0.56,10,"one_slider","Confused","Female","21","Spanish, English",34.4845,"E 149"
"2216",149,"N","A","NQA","Q","troopleader",0.93,11,"one_slider","Confused","Female","21","Spanish, English",34.4845,"E 149"
"2217",149,"N","I","NQI","Q","conductor",0.7,12,"one_slider","Confused","Female","21","Spanish, English",34.4845,"E 149"
"2218",149,"N","I","NDI","D","professor",0.75,13,"one_slider","Confused","Female","21","Spanish, English",34.4845,"E 149"
"2219",149,"Y","A","YDA","D","stylist",0.9,14,"one_slider","Confused","Female","21","Spanish, English",34.4845,"E 149"
"2220",149,"N","I","NQI","Q","fan",0.93,15,"one_slider","Confused","Female","21","Spanish, English",34.4845,"E 149"
"2221",149,"Y","A","YQA","Q","dentist",0.09,16,"one_slider","Confused","Female","21","Spanish, English",34.4845,"E 149"
"2222",149,"f","l","filler","i","filler4",0.06,17,"one_slider","Confused","Female","21","Spanish, English",34.4845,"E 149"
"2223",149,"f","l","filler","i","filler5",0.04,18,"one_slider","Confused","Female","21","Spanish, English",34.4845,"E 149"
"2224",149,"N","I","NDI","D","priest",0.94,19,"one_slider","Confused","Female","21","Spanish, English",34.4845,"E 149"
"2225",149,"Y","I","YDI","D","nutritionist",0.93,20,"one_slider","Confused","Female","21","Spanish, English",34.4845,"E 149"
"2226",149,"Y","I","YQI","Q","pilot",0.53,21,"one_slider","Confused","Female","21","Spanish, English",34.4845,"E 149"
"2227",149,"Y","I","YQI","Q","travelagent",0.21,22,"one_slider","Confused","Female","21","Spanish, English",34.4845,"E 149"
"2228",149,"N","A","NQA","Q","artist",0.94,23,"one_slider","Confused","Female","21","Spanish, English",34.4845,"E 149"
"2229",149,"Y","I","YDI","D","CEO",0.62,24,"one_slider","Confused","Female","21","Spanish, English",34.4845,"E 149"
"2230",149,"f","l","filler","i","filler1",0.91,25,"one_slider","Confused","Female","21","Spanish, English",34.4845,"E 149"
"2231",149,"f","l","filler","i","filler3",0.55,26,"one_slider","Confused","Female","21","Spanish, English",34.4845,"E 149"
"2232",149,"Y","A","YDA","D","coach",0.91,27,"one_slider","Confused","Female","21","Spanish, English",34.4845,"E 149"
"2233",149,"Y","I","YDI","D","queen",0.86,28,"one_slider","Confused","Female","21","Spanish, English",34.4845,"E 149"
"2234",149,"Y","A","YQA","Q","doctor",0.67,29,"one_slider","Confused","Female","21","Spanish, English",34.4845,"E 149"
"2235",149,"f","l","filler","i","filler2",0.96,30,"one_slider","Confused","Female","21","Spanish, English",34.4845,"E 149"
"2236",149,"Y","I","YQI","Q","patient",0.87,31,"one_slider","Confused","Female","21","Spanish, English",34.4845,"E 149"
